idx,root,cc_mean,cc_std
58,22277,0.27116179228797116,0.2633343245219075
59,35876,0.34160411812338737,0.29347613435408043
60,33470,0.3731903400941319,0.4018800864206362
61,23033,0.38875487717350343,0.34103142541976006
62,21845,0.33911797227049806,0.34966147892994015
63,38916,0.27916589478742276,0.3376983146482185
64,41940,0.42879141160919976,0.2546637048247119
65,8326,0.3900189836536644,0.2662965287990863
66,35694,0.33555051033601685,0.33725560800907994
67,39053,0.30777236564199845,0.21565863385565026
68,15130,0.4321349153362993,0.32417955445275926
69,29914,0.31197425758074654,0.3252696555229087
70,37422,0.3601152463715155,0.3199527930813934
71,29145,0.39568314684163164,0.32059449787670324
72,23583,0.35493507334705987,0.29551107397416165
73,39031,0.3578484791981911,0.29621455925846274
74,34126,0.3594896541611013,0.399868586699616
75,25053,0.29583727894809514,0.31016668794593477
76,10028,0.316911835547157,0.355584154180246
77,15305,0.3914694942850565,0.3557502220172091
78,46636,0.4043679265603154,0.3309543494153109
79,30768,0.3835081977133847,0.21473597564193803
80,472,0.27993506672206364,0.38143042052514664
81,34477,0.25943157717755105,0.21666674574718464
82,6935,0.4301481107857105,0.3711646589226123
83,43469,0.41949555352589124,0.33837503617305326
84,1574,0.32871553973252454,0.19692715411444364
85,25375,0.25087398480169393,0.2792713191515746
86,46695,0.4565153490346628,0.39453572122092273
87,50270,0.36018715163448495,0.36499052547212363
88,22987,0.3425440081663293,0.3554241991371318
89,19061,0.44360070749847047,0.27310666141753975
90,33913,0.298733878222997,0.28948521532609095
91,50036,0.3553818739357388,0.30487943406983403
92,8976,0.3677237271448882,0.3514261164966411
93,32391,0.3842671331777082,0.3726410685243763
94,2397,0.3866472688271936,0.35414399205232255
95,36965,0.38397618436771647,0.3027352617504482
96,49315,0.3407020590172512,0.3227262106174327
97,19291,0.3374865752668661,0.3940036816727394
98,51816,0.35745479004962755,0.34298179245366955
99,47936,0.4084178614162186,0.332731089413016
100,48761,0.32879083779310975,0.3634243281369929
101,13511,0.41907262132319034,0.3560571039254739
102,52390,0.4528581086830867,0.308369061738359
103,1990,0.359926080573519,0.3182711622855866
104,25284,0.3067585520082737,0.39298303057872574
105,17419,0.32235112991426274,0.32674984528436035
106,51947,0.35033155248929104,0.26435913137604344
107,25323,0.2810755389339797,0.21009940062697077
108,31548,0.24585480365163054,0.3174426201679077
109,14502,0.3328323580548924,0.24690098980439015
110,39321,0.401158502904418,0.32225336619419925
111,23514,0.3572823168199424,0.30753498050862293
112,1134,0.3464159686473672,0.37505797821779807
113,6431,0.3428582471594418,0.30698323555440843
114,12759,0.29382342847183485,0.2885794423364753
115,37301,0.33975327688403295,0.348077647427846
116,49057,0.3021276608017121,0.17971093759774703
117,34356,0.3741554851794134,0.35796321296601985
118,18795,0.3774986522614341,0.3703474731575257
119,35574,0.4345629394170219,0.29613718378132586
120,47919,0.3646175138143911,0.330365407591152
121,18880,0.2945655734435259,0.2280504380944143
122,19809,0.37137348036321394,0.32139755395352443
123,7598,0.34325408233624793,0.36371778239517205
124,29934,0.39853226175168516,0.29284330061527597
125,32011,0.27301911979554483,0.18563901935616398
126,40014,0.42055764643584015,0.36013361749750866
127,21703,0.4129538429477276,0.36380896254368733
128,37137,0.3986904757439019,0.3502396552479337
129,20390,0.3253612582293881,0.2384995654214053
130,10844,0.43928603954470963,0.32176651307558307
131,27304,0.3468271736991998,0.3709020679636307
132,3628,0.33430056322600393,0.29701278514491836
133,28579,0.338509794520612,0.24921515630721813
134,40433,0.3397652511295237,0.27060140775836966
135,12925,0.43781099603894713,0.29832055911356037
136,9140,0.3248478455945948,0.3948228030621328
137,2793,0.3283503604653874,0.2524872789467151
138,11222,0.3521210707748287,0.27393420913509586
139,12791,0.3233560003303142,0.2746179446008718
140,38581,0.2377405409869578,0.2770852566252148
141,11109,0.40615955493262174,0.3330277043250036
142,53090,0.34533919808701513,0.27774662269958184
143,28567,0.39570504397131345,0.3413740263573221
144,27155,0.3190701564043958,0.36401799673400964
145,14407,0.4240479594120653,0.3682571410354206
146,34984,0.3043879506405344,0.34915009684952786
147,20247,0.32739925206457143,0.28593983489967917
148,10718,0.3264686573039175,0.3660667497432701
149,11026,0.2594424761273579,0.2289472623013656
150,42686,0.4195244839168722,0.40784697914453877
151,7059,0.4403600169544081,0.31879677841364795
152,36108,0.3760193899946235,0.3468797924806986
153,38634,0.28766074260563423,0.3957751703694924
154,36886,0.3809131980594615,0.3439739093668534
155,49721,0.4223595890881536,0.3997052912087488
156,11148,0.2914251008542571,0.32294393843209696
157,11303,0.3133686600532029,0.31280406811969863
158,48987,0.33289045454365057,0.27317294602605086
159,33140,0.3091491492747998,0.30208093461397995
160,10118,0.4517186061037829,0.3493291196713378
161,8033,0.26286392653331436,0.21176058578747384
162,16232,0.3659144122455817,0.251410818297831
163,46694,0.291136506044085,0.20764565249669084
164,50358,0.2890156834837416,0.3813875709053139
165,18753,0.38977351069879773,0.3556068091106692
166,42885,0.36779464974167647,0.3414373928229846
167,23365,0.3725515189167303,0.2675652318775145
168,10487,0.3530735996931645,0.25292713984304355
169,3220,0.3520085774954246,0.3489649028570638
170,9845,0.3198851038808183,0.28230210001500156
171,3172,0.4374122125809985,0.33853224520302305
172,23500,0.30332182641213684,0.18858716177417043
173,2324,0.3692778686932021,0.23096970956166274
174,41891,0.40876982707172577,0.2741859771464559
175,7148,0.38715491361742294,0.2831111900591895
176,21422,0.3540805727663415,0.2549911250072915
177,54479,0.41542312806251697,0.29004509901325876
178,44167,0.2704905645495173,0.29259710642341036
179,54498,0.3832871639267611,0.2820808827748174
180,22112,0.3738493200278093,0.35731447744966094
181,33040,0.33730640403402773,0.21490045040144296
182,6189,0.2937673558252675,0.29476428762389467
183,26667,0.3719151045937739,0.25092299479154523
184,41546,0.4204974052658092,0.3241277113312971
185,44290,0.3160499491817015,0.3016945661649902
186,35566,0.43468279200512655,0.30685942839416586
187,32475,0.45346992246546075,0.3470378484111124
188,22170,0.3392395415136334,0.32358932059241674
189,29474,0.24685855680111335,0.32576716439085496
190,34296,0.4728615943147094,0.3175323818440784
191,8325,0.3711456429603236,0.3089487680179709
192,20132,0.22973307887214584,0.33718741061511903
193,15799,0.2577634684894082,0.24040143234447867
194,32104,0.30353526828792965,0.3052747086473681
195,27291,0.48147364322308683,0.3179327116865675
196,24774,0.4205966890470805,0.3511046897157046
197,15320,0.3999120440684424,0.33930101856851497
198,16471,0.2690118529554857,0.30339182195537445
199,48504,0.421609316976112,0.3520579114242352
200,41067,0.28729293342798035,0.23751739240708017
201,52967,0.3320057176792494,0.29137509451055477
202,33019,0.2158476926994738,0.1863395463755372
203,41509,0.3845926929520737,0.25281700311922917
204,38377,0.4348675138062489,0.3037974326397497
205,52707,0.32054938475001266,0.3737738264534984
206,25987,0.3326034348930299,0.291499217786662
207,6788,0.3550130642109782,0.4148921767275638
208,49178,0.3573957280407758,0.2746890401584648
209,15938,0.2792689064993109,0.23635096568810748
210,26158,0.4150656222732272,0.23790816978487164
211,11494,0.3714569830270808,0.33766064715494104
212,33293,0.35115705122807017,0.3257134828331821
213,36262,0.3580582591779099,0.24661341759443925
214,7041,0.28565810771794675,0.3632558474686968
215,32041,0.26444688576358955,0.3535391239808741
216,45579,0.38762040196826025,0.27068411218653693
217,47596,0.3896440938045148,0.3256806954592138
218,52288,0.35082701251832554,0.2728207641380353
219,46659,0.3196914167283944,0.24058248426305207
220,34092,0.3453416283637008,0.38368653273784764
221,24186,0.5129569905727144,0.2950564446087461
222,43614,0.39840947239874697,0.350908217906236
223,25232,0.3785754766995169,0.31631533392832184
224,8032,0.33459805918443986,0.2418732021539661
225,6640,0.31005600639968134,0.32376762870714715
226,31510,0.29464880176060076,0.2300229982406176
227,44428,0.4430043219666281,0.2902069042601221
228,3644,0.2875507123596852,0.21180561897057365
229,33583,0.34193603577794185,0.2745828528171874
230,31177,0.3231832922826441,0.34578376543877204
231,53046,0.2688553088057314,0.38577369293593733
232,32585,0.2676984459836415,0.27295265788979767
233,35858,0.29799913974049275,0.1828265697302349
234,41418,0.2201236529615373,0.3130412915528561
235,7836,0.3450724301934606,0.31458966659351667
236,31819,0.3191850817985435,0.2893248820463655
237,32125,0.5015772882212622,0.38416527855712057
238,8942,0.3381987158126365,0.2838680487302186
239,6088,0.38776356377785215,0.31218865172878413
240,26851,0.2767174788680158,0.25526179879512295
241,52175,0.28244250999134307,0.2636750972843891
242,24891,0.40323903313300297,0.33333474989876444
243,44457,0.43811189501684866,0.3595642124487958
244,7710,0.34672530009983565,0.21836712329066565
245,605,0.4012840992881078,0.24363980305945224
246,41227,0.2949065002971736,0.34237228482224286
247,51725,0.24301758067439566,0.21904467319631377
248,20687,0.35458328761973457,0.3463768571579985
249,31658,0.3383815020268967,0.2701913514423384
250,10894,0.36157569890745295,0.3883867793469355
251,23638,0.3017819601480562,0.2955293663588337
252,31560,0.3515701348359243,0.3906220154535893
253,14386,0.2938662422416935,0.29847522074666855
254,4495,0.32577010993681504,0.2608778297914333
255,984,0.40805184944989786,0.40847841549778247
256,39726,0.42855385319448586,0.3037233731017874
257,38362,0.33774016145861663,0.36123153499557076
258,41305,0.39851045458442613,0.2594853870546732
259,52790,0.3117442980583968,0.3629768818026459
260,15196,0.2844250658673781,0.3344255607173596
261,34865,0.3347963501237237,0.3336831483529787
262,30039,0.2811333232518146,0.267812119529826
263,1923,0.292525803149479,0.36261503022332925
264,3417,0.27657876116594443,0.30589485798486116
265,49861,0.3278400435028012,0.308733199378846
266,5658,0.389329220488065,0.321179631160989
267,47702,0.3530183569963799,0.25223531061643156
268,27880,0.438549374788186,0.30613083409589076
269,38233,0.37529206377340507,0.30032003173497157
270,31309,0.3944978229401125,0.30616458585037937
271,304,0.3427436257686625,0.3524688532912458
272,42795,0.396522023140269,0.32245399061510677
273,35861,0.43530459769108687,0.3100540803865353
274,36105,0.25637448410335734,0.18551276840969178
275,9718,0.40875537236172066,0.3158110352484964
276,39510,0.34689390313791685,0.3428833082972329
277,35978,0.27620757900259285,0.2267141096616525
278,48642,0.360113354141952,0.3711457408738447
279,42238,0.3860366580978472,0.2812915182229575
280,16940,0.4421620646750239,0.33973934457700583
281,24724,0.3356983021383161,0.33135569839838497
282,35600,0.27420082874461876,0.22253766424681853
283,45104,0.4043405377565895,0.27292703965081755
284,23128,0.34770714116220675,0.36606400834858244
285,41968,0.30617953981948054,0.3804025314640153
286,7091,0.30893337412977934,0.3751427182558846
287,37770,0.4847022125419584,0.28515580234902776
288,9990,0.23831926437883566,0.3177043179781469
289,47640,0.35116446858303824,0.3572474470573106
290,720,0.26750588262359076,0.21457582308860945
291,25775,0.30612624395084753,0.3730412207066143
292,25148,0.3296189810206089,0.26791929442002005
293,20239,0.3422813202701244,0.27784627343477836
294,18155,0.40211856555202574,0.42860860440105253
295,44722,0.2370142357795251,0.28206356939417915
296,16850,0.344457962082394,0.34786491381298534
297,21717,0.3973327002907271,0.27723123252362325
298,27360,0.47975422273550916,0.32916148740373674
